,Feature1,Feature2,W
300,LKT__s__Alistipes_finegoldii,LKT__g__Bacteroides,0.0001484287962849
301,LKT__o__Bacteroidales,LKT__g__Bacteroides,8.908757826470235e-05
302,LKT__s__Cyclospora_cayetanensis,LKT__g__Bacteroides,9.15935653465025e-08
303,LKT__s__Dorea_longicatena,LKT__g__Bacteroides,0.00013835648465550002
304,LKT__s__Anaerobutyricum_hallii,LKT__g__Bacteroides,1.2377405730754407e-05
305,LKT__p__Firmicutes,LKT__g__Bacteroides,7.676274700200002e-05
306,LKT__s__Roseburia_intestinalis,LKT__g__Bacteroides,0.0001930962321924201
307,LKT__s__Ruminococcus_flavefaciens,LKT__g__Bacteroides,0.0007010330000271999
308,LKT__s__Ruminococcus_torques,LKT__g__Bacteroides,0.00015370339190465065
309,LKT__g__Ruminococcus,LKT__g__Bacteroides,8.21319754082e-05
310,LKT__s__Firmicutes_bacterium,LKT__g__Bacteroides,0.00012318664998280001
311,LKT__s__Eubacterium_siraeum,LKT__g__Bacteroides,1.0855342373080947e-06
312,LKT__s__Bacteroides_faecis,LKT__g__Bacteroides,3.7922007663417358e-06
313,LKT__s__Clostridiaceae_bacterium,LKT__g__Bacteroides,9.576801983879235e-05
314,LKT__s__Roseburia_inulinivorans,LKT__g__Bacteroides,1.0878093435881983e-05
315,LKT__s__Flavonifractor_plautii,LKT__g__Bacteroides,1.854162279641728e-05
316,LKT__s__Odoribacter_splanchnicus,LKT__g__Bacteroides,6.905175941289998e-05
317,LKT__s__Oscillibacter_Unclassified,LKT__g__Bacteroides,6.510021712365025e-06
318,LKT__s__Coprococcus_comes,LKT__g__Bacteroides,1.342345924496856e-07
319,LKT__s__Blautia_massiliensis,LKT__g__Bacteroides,1.7360181936335216e-06
320,LKT__s__Bacteroides_plebeius,LKT__g__Bacteroides,2.0038488914691745e-05
321,LKT__s__Roseburia_hominis,LKT__g__Bacteroides,0.0002945325459924001
322,LKT__s__Blautia_hansenii,LKT__g__Bacteroides,2.4955947177185704e-05
323,LKT__s__Dorea_formicigenerans,LKT__g__Bacteroides,0.00020651309218150252
324,LKT__s__Clostridium_leptum,LKT__g__Bacteroides,8.013802116082077e-07
325,LKT__s__Enterocloster_clostridioformis,LKT__g__Bacteroides,0.0002568151763104172
326,LKT__s__Butyricicoccus_Unclassified,LKT__g__Bacteroides,8.571156484734569e-07
327,LKT__s__Bacteroides_finegoldii,LKT__g__Bacteroides,1.2583078497010237e-05
328,LKT__g__Parabacteroides,LKT__g__Bacteroides,3.582175146756983e-05
329,LKT__s__Ruthenibacterium_lactatiformans,LKT__g__Bacteroides,8.059872960053258e-05
330,LKT__g__Blautia,LKT__g__Bacteroides,0.000545969152147
331,LKT__s__Subdoligranulum_Unclassified,LKT__g__Bacteroides,0.0002244037450221
332,LKT__s__Roseburia_Unclassified,LKT__g__Bacteroides,1.6278043610420562e-07
333,LKT__s__Sellimonas_intestinalis,LKT__g__Bacteroides,5.92364259001864e-05
334,LKT__s__Clostridium_symbiosum,LKT__g__Bacteroides,9.789411446285935e-06
335,LKT__f__Clostridiaceae,LKT__g__Bacteroides,5.439134127998339e-06
336,LKT__s__Ruminococcus_lactaris,LKT__g__Bacteroides,8.03545929936826e-06
337,LKT__g__Clostridium,LKT__g__Bacteroides,1.713245326210593e-05
338,LKT__s__Blautia_producta,LKT__g__Bacteroides,3.130486963419558e-05
339,LKT__s__Eubacterium_ramulus,LKT__g__Bacteroides,9.458499060295683e-06
340,LKT__s__Enterocloster_bolteae,LKT__g__Bacteroides,7.493690728690739e-05
341,LKT__s__Clostridioides_difficile,LKT__g__Bacteroides,0.0001633261773318059
342,LKT__s__Hungatella_hathewayi,LKT__g__Bacteroides,0.00010828812114787781
343,LKT__g__Streptococcus,LKT__g__Bacteroides,5.308051235917433e-06
344,LKT__g__Faecalibacterium,LKT__g__Bacteroides,2.79607361830074e-05
345,LKT__s__Anaerotruncus_colihominis,LKT__g__Bacteroides,6.311312650677092e-05
346,LKT__s__Clostridium_phoceensis,LKT__g__Bacteroides,3.442352035261096e-05
347,LKT__s__Coprococcus_Unclassified,LKT__g__Bacteroides,7.141358088555595e-05
348,LKT__s__Clostridium_scindens,LKT__g__Bacteroides,2.512680846436679e-05
349,LKT__f__Erysipelotrichaceae,LKT__g__Bacteroides,2.8346405224315135e-06
350,LKT__s__Tyzzerella_nexilis,LKT__g__Bacteroides,0.00014175307265984862
351,LKT__s__Clostridium_innocuum,LKT__g__Bacteroides,4.4429404507566634e-05
352,LKT__s__Intestinimonas_butyriciproducens,LKT__g__Bacteroides,2.8339163082751175e-06
353,LKT__s__Erysipelotrichaceae_bacterium,LKT__g__Bacteroides,0.00011848748816308891
354,LKT__s__Dorea_Unclassified,LKT__g__Bacteroides,8.106226294316692e-05
355,LKT__s__Eubacterium_Unclassified,LKT__g__Bacteroides,5.46133221686e-05
356,LKT__s__Anaerotignum_lactatifermentans,LKT__g__Bacteroides,0.0001461660627481994
357,LKT__s__Pseudoflavonifractor_Unclassified,LKT__g__Bacteroides,6.782653268286942e-06
358,LKT__g__Prevotella,LKT__g__Bacteroides,0.00024934074536800004
359,LKT__s__Coprococcus_eutactus,LKT__g__Bacteroides,0.0005231799980157
360,LKT__g__Roseburia,LKT__g__Bacteroides,2.5957495820292252e-06
361,LKT__f__Oscillospiraceae,LKT__g__Bacteroides,0.00012920269778119998
362,LKT__s__Dysosmobacter_welbionis,LKT__g__Bacteroides,1.527136963522182e-05
363,LKT__s__Frisingicoccus_caecimuris,LKT__g__Bacteroides,0.00012382860575549997
364,LKT__s__Angelakisella_massiliensis,LKT__g__Bacteroides,1.4999435816648317e-05
365,LKT__s__Enterococcus_faecium,LKT__g__Bacteroides,9.322879474338003e-05
366,LKT__s__Butyrivibrio_Unclassified,LKT__g__Bacteroides,0.0001210141047171
367,LKT__s__Enterocloster_asparagiformis,LKT__g__Bacteroides,1.5386456301247538e-05
368,LKT__s__Enterocloster_lavalensis,LKT__g__Bacteroides,5.607460605558962e-06
369,LKT__s__Lachnoclostridium_phocaeense,LKT__g__Bacteroides,9.425459141505363e-05
370,LKT__s__Bacillus_Unclassified,LKT__g__Bacteroides,6.363887659324115e-06
371,LKT__s__Phocea_massiliensis,LKT__g__Bacteroides,3.5207829552256074e-05
372,LKT__s__Enterocloster_aldensis,LKT__g__Bacteroides,8.27176987107132e-05
373,LKT__g__Coprococcus,LKT__g__Bacteroides,8.325766538804743e-05
374,LKT__s__Agathobaculum_desmolans,LKT__g__Bacteroides,9.738626707447679e-06
375,LKT__s__Cuneatibacter_caecimuris,LKT__g__Bacteroides,3.149589140074442e-05
376,LKT__s__Marvinbryantia_formatexigens,LKT__g__Bacteroides,3.27858881219051e-06
377,LKT__Unclassified,LKT__s__Faecalibacterium_prausnitzii,1.1856839963563367e-05
378,LKT__s__Bacteroides_uniformis,LKT__s__Faecalibacterium_prausnitzii,4.7390636424899995e-05
379,LKT__g__Bacteroides,LKT__s__Faecalibacterium_prausnitzii,1.3744647508800019e-05
380,LKT__s__Bacteroides_Unclassified,LKT__s__Faecalibacterium_prausnitzii,6.717142586197186e-07
381,LKT__s__Bacteroides_stercoris,LKT__s__Faecalibacterium_prausnitzii,0.0003443543914544
382,LKT__o__Clostridiales,LKT__s__Faecalibacterium_prausnitzii,1.2336914875751422e-05
383,LKT__s__Bacteroides_cellulosilyticus,LKT__s__Faecalibacterium_prausnitzii,1.6628617656377566e-05
384,LKT__s__Lachnospiraceae_bacterium,LKT__s__Faecalibacterium_prausnitzii,0.0002509877792671
385,LKT__s__Parabacteroides_distasonis,LKT__s__Faecalibacterium_prausnitzii,3.0316183505966525e-05
386,LKT__s__Blautia_Unclassified,LKT__s__Faecalibacterium_prausnitzii,0.00013031532290174014
387,LKT__s__Bacteroides_dorei,LKT__s__Faecalibacterium_prausnitzii,2.2477661387776708e-06
388,LKT__s__Alistipes_putredinis,LKT__s__Faecalibacterium_prausnitzii,1.0152858152358438e-05
389,LKT__s__Clostridium_Unclassified,LKT__s__Faecalibacterium_prausnitzii,1.0646923938254256e-05
390,LKT__f__Lachnospiraceae,LKT__s__Faecalibacterium_prausnitzii,3.824655805657345e-05
391,LKT__s__Bacteroides_caccae,LKT__s__Faecalibacterium_prausnitzii,9.434765230587235e-05
392,LKT__s__Clostridiales_bacterium,LKT__s__Faecalibacterium_prausnitzii,1.0353558963648829e-05
393,LKT__s__Blautia_obeum,LKT__s__Faecalibacterium_prausnitzii,0.001019234009856
394,LKT__s__Blautia_wexlerae,LKT__s__Faecalibacterium_prausnitzii,5.344399973404317e-05
395,LKT__s__Bacteroides_fragilis,LKT__s__Faecalibacterium_prausnitzii,2.535445857778738e-05
396,LKT__s__Parabacteroides_merdae,LKT__s__Faecalibacterium_prausnitzii,3.3196364745159476e-05
397,LKT__o__Bacteroidales,LKT__s__Faecalibacterium_prausnitzii,1.05634939115109e-05
398,LKT__k__Bacteria,LKT__s__Faecalibacterium_prausnitzii,4.5819373985212264e-06
399,LKT__s__Gemmiger_formicilis,LKT__s__Faecalibacterium_prausnitzii,6.359034548833792e-05
400,LKT__s__Roseburia_faecis,LKT__s__Faecalibacterium_prausnitzii,7.786548632663886e-07
401,LKT__s__Anaerobutyricum_hallii,LKT__s__Faecalibacterium_prausnitzii,1.6444225399593728e-05
402,LKT__p__Firmicutes,LKT__s__Faecalibacterium_prausnitzii,0.00012885535383376598
403,LKT__s__Ruminococcus_flavefaciens,LKT__s__Faecalibacterium_prausnitzii,7.207726949108943e-05
404,LKT__s__Ruminococcus_torques,LKT__s__Faecalibacterium_prausnitzii,2.1817026563974873e-06
405,LKT__g__Ruminococcus,LKT__s__Faecalibacterium_prausnitzii,0.0001267709585624691
406,LKT__s__Firmicutes_bacterium,LKT__s__Faecalibacterium_prausnitzii,1.0079211568755773e-05
407,LKT__s__Eubacterium_siraeum,LKT__s__Faecalibacterium_prausnitzii,0.0002635440691999
408,LKT__s__Bacteroides_faecis,LKT__s__Faecalibacterium_prausnitzii,2.0379660201768967e-07
409,LKT__s__Clostridiaceae_bacterium,LKT__s__Faecalibacterium_prausnitzii,1.02796796347e-05
410,LKT__s__Eubacteriaceae_bacterium,LKT__s__Faecalibacterium_prausnitzii,0.0002038827302653
411,LKT__s__Roseburia_inulinivorans,LKT__s__Faecalibacterium_prausnitzii,0.00022673483728316538
412,LKT__s__Flavonifractor_plautii,LKT__s__Faecalibacterium_prausnitzii,0.00016505214047331137
413,LKT__s__Odoribacter_splanchnicus,LKT__s__Faecalibacterium_prausnitzii,7.775739400010004e-05
414,LKT__s__Oscillibacter_Unclassified,LKT__s__Faecalibacterium_prausnitzii,0.00017835989200380004
415,LKT__f__Ruminococcaceae,LKT__s__Faecalibacterium_prausnitzii,0.00011928210448131263
416,LKT__s__Coprococcus_comes,LKT__s__Faecalibacterium_prausnitzii,0.0001139491261823
417,LKT__s__Lachnospira_eligens,LKT__s__Faecalibacterium_prausnitzii,0.0003849298422642
418,LKT__s__Blautia_massiliensis,LKT__s__Faecalibacterium_prausnitzii,1.113646474399784e-06
419,LKT__s__Bacteroides_plebeius,LKT__s__Faecalibacterium_prausnitzii,7.62614477706106e-06
420,LKT__s__Roseburia_hominis,LKT__s__Faecalibacterium_prausnitzii,1.657370514243809e-05
421,LKT__s__Dorea_formicigenerans,LKT__s__Faecalibacterium_prausnitzii,2.3858994871922163e-05
422,LKT__s__Enterocloster_clostridioformis,LKT__s__Faecalibacterium_prausnitzii,2.9553637296000023e-06
423,LKT__s__Butyricicoccus_Unclassified,LKT__s__Faecalibacterium_prausnitzii,7.685435966605374e-05
424,LKT__s__Fusicatenibacter_saccharivorans,LKT__s__Faecalibacterium_prausnitzii,7.866831345450001e-05
425,LKT__s__Bacteroides_finegoldii,LKT__s__Faecalibacterium_prausnitzii,3.002582546039372e-05
426,LKT__g__Parabacteroides,LKT__s__Faecalibacterium_prausnitzii,1.6269924196538706e-07
427,LKT__s__Ruthenibacterium_lactatiformans,LKT__s__Faecalibacterium_prausnitzii,8.076262016257251e-06
428,LKT__g__Blautia,LKT__s__Faecalibacterium_prausnitzii,1.3702398290595378e-05
429,LKT__s__Subdoligranulum_Unclassified,LKT__s__Faecalibacterium_prausnitzii,8.459001656794416e-08
430,LKT__s__Sellimonas_intestinalis,LKT__s__Faecalibacterium_prausnitzii,2.882997739068262e-06
431,LKT__g__Alistipes,LKT__s__Faecalibacterium_prausnitzii,4.242976222306821e-05
432,LKT__s__Clostridium_symbiosum,LKT__s__Faecalibacterium_prausnitzii,3.246129099051203e-06
433,LKT__f__Clostridiaceae,LKT__s__Faecalibacterium_prausnitzii,1.696366404878855e-05
434,LKT__s__Ruminococcus_lactaris,LKT__s__Faecalibacterium_prausnitzii,3.24420594186938e-05
435,LKT__s__Eisenbergiella_massiliensis,LKT__s__Faecalibacterium_prausnitzii,6.879177759351865e-06
436,LKT__g__Clostridium,LKT__s__Faecalibacterium_prausnitzii,0.0008620857393201
437,LKT__s__Blautia_producta,LKT__s__Faecalibacterium_prausnitzii,6.737339407134742e-06
438,LKT__s__Eubacterium_ramulus,LKT__s__Faecalibacterium_prausnitzii,9.595954239537992e-06
439,LKT__f__Rikenellaceae,LKT__s__Faecalibacterium_prausnitzii,8.59517766592645e-05
440,LKT__s__Enterocloster_bolteae,LKT__s__Faecalibacterium_prausnitzii,7.227305714842129e-06
441,LKT__s__Clostridioides_difficile,LKT__s__Faecalibacterium_prausnitzii,0.0002476689317127502
442,LKT__s__Hungatella_hathewayi,LKT__s__Faecalibacterium_prausnitzii,0.00017331380741625953
443,LKT__g__Streptococcus,LKT__s__Faecalibacterium_prausnitzii,8.669446106212845e-05
444,LKT__g__Faecalibacterium,LKT__s__Faecalibacterium_prausnitzii,0.000297344902266584
445,LKT__s__Anaerotruncus_colihominis,LKT__s__Faecalibacterium_prausnitzii,0.00025847018201709997
446,LKT__s__Coprococcus_catus,LKT__s__Faecalibacterium_prausnitzii,5.618379583201788e-06
447,LKT__s__Coprococcus_Unclassified,LKT__s__Faecalibacterium_prausnitzii,9.638240365822584e-06
448,LKT__s__Tyzzerella_nexilis,LKT__s__Faecalibacterium_prausnitzii,1.405314673663763e-07
449,LKT__s__Clostridium_innocuum,LKT__s__Faecalibacterium_prausnitzii,2.1203887427837055e-06
450,LKT__s__Intestinimonas_butyriciproducens,LKT__s__Faecalibacterium_prausnitzii,2.459200888746623e-05
451,LKT__s__Dorea_Unclassified,LKT__s__Faecalibacterium_prausnitzii,5.351281968265797e-06
452,LKT__s__Eubacterium_ventriosum,LKT__s__Faecalibacterium_prausnitzii,2.450334554680388e-05
453,LKT__s__Eubacterium_Unclassified,LKT__s__Faecalibacterium_prausnitzii,0.0001164188431359759
454,LKT__s__Pseudoflavonifractor_Unclassified,LKT__s__Faecalibacterium_prausnitzii,6.93202034082314e-05
455,LKT__g__Prevotella,LKT__s__Faecalibacterium_prausnitzii,6.633262254403455e-05
456,LKT__s__Coprococcus_eutactus,LKT__s__Faecalibacterium_prausnitzii,1.215271655916612e-05
457,LKT__p__Proteobacteria,LKT__s__Faecalibacterium_prausnitzii,1.1882946028825893e-05
458,LKT__g__Roseburia,LKT__s__Faecalibacterium_prausnitzii,5.66040092428583e-05
459,LKT__f__Oscillospiraceae,LKT__s__Faecalibacterium_prausnitzii,0.0001453505648969175
460,LKT__s__Intestinimonas_timonensis,LKT__s__Faecalibacterium_prausnitzii,1.4128438126175292e-09
461,LKT__f__Eubacteriaceae,LKT__s__Faecalibacterium_prausnitzii,0.0011498280158293
462,LKT__s__Frisingicoccus_caecimuris,LKT__s__Faecalibacterium_prausnitzii,1.0501435315906962e-05
463,LKT__s__Angelakisella_massiliensis,LKT__s__Faecalibacterium_prausnitzii,2.184750370746165e-07
464,LKT__s__Enterococcus_faecium,LKT__s__Faecalibacterium_prausnitzii,9.991787707720654e-05
465,LKT__s__Harryflintia_acetispora,LKT__s__Faecalibacterium_prausnitzii,7.020963221596403e-07
466,LKT__s__Butyrivibrio_Unclassified,LKT__s__Faecalibacterium_prausnitzii,0.00013863090994890002
467,LKT__g__Butyricicoccus,LKT__s__Faecalibacterium_prausnitzii,1.4946577440876428e-06
468,LKT__s__Butyricicoccus_pullicaecorum,LKT__s__Faecalibacterium_prausnitzii,2.951652658737421e-05
469,LKT__s__Enterocloster_asparagiformis,LKT__s__Faecalibacterium_prausnitzii,3.55522652736e-05
470,LKT__g__Bacillus,LKT__s__Faecalibacterium_prausnitzii,1.8123827634396545e-05
471,LKT__c__Actinobacteria,LKT__s__Faecalibacterium_prausnitzii,0.00020761918569436996
472,LKT__d__Eukaryota,LKT__s__Faecalibacterium_prausnitzii,2.132242807997097e-05
473,LKT__s__Lachnoclostridium_phocaeense,LKT__s__Faecalibacterium_prausnitzii,7.330588233609782e-06
474,LKT__s__Bacillus_Unclassified,LKT__s__Faecalibacterium_prausnitzii,4.3890561973121014e-06
475,LKT__s__Phocea_massiliensis,LKT__s__Faecalibacterium_prausnitzii,9.263574818170396e-06
476,LKT__s__Anaerofustis_stercorihominis,LKT__s__Faecalibacterium_prausnitzii,6.0890864765271843e-05
477,LKT__g__Coprococcus,LKT__s__Faecalibacterium_prausnitzii,1.59534872543459e-05
478,LKT__s__Agathobaculum_desmolans,LKT__s__Faecalibacterium_prausnitzii,0.00010931739935419999
479,LKT__g__Veillonella,LKT__s__Faecalibacterium_prausnitzii,4.875151906243574e-06
480,LKT__o__Bacillales,LKT__s__Faecalibacterium_prausnitzii,2.5493967246164373e-05
481,LKT__s__Paenibacillus_Unclassified,LKT__s__Faecalibacterium_prausnitzii,2.01019564002741e-05
482,LKT__s__Cuneatibacter_caecimuris,LKT__s__Faecalibacterium_prausnitzii,9.138834578572605e-07
483,LKT__s__Marvinbryantia_formatexigens,LKT__s__Faecalibacterium_prausnitzii,0.0002522455281437
484,LKT__Unclassified,LKT__s__Ruminococcus_Unclassified,9.170514709518063e-06
485,LKT__s__Bacteroides_uniformis,LKT__s__Ruminococcus_Unclassified,9.058893862624098e-05
486,LKT__g__Bacteroides,LKT__s__Ruminococcus_Unclassified,4.839577203083111e-05
487,LKT__s__Faecalibacterium_prausnitzii,LKT__s__Ruminococcus_Unclassified,2.9719601573507345e-05
488,LKT__s__Bacteroides_Unclassified,LKT__s__Ruminococcus_Unclassified,1.9659356961172226e-06
489,LKT__s__Bacteroides_ovatus,LKT__s__Ruminococcus_Unclassified,0.00010410032421269996
490,LKT__s__Eubacterium_rectale,LKT__s__Ruminococcus_Unclassified,2.1806889747820452e-05
491,LKT__s__Bacteroides_stercoris,LKT__s__Ruminococcus_Unclassified,6.053008695682331e-09
492,LKT__o__Clostridiales,LKT__s__Ruminococcus_Unclassified,8.385186768517045e-05
493,LKT__s__Bacteroides_cellulosilyticus,LKT__s__Ruminococcus_Unclassified,5.488960759698267e-06
494,LKT__s__Lachnospiraceae_bacterium,LKT__s__Ruminococcus_Unclassified,8.057407987985865e-06
495,LKT__s__Parabacteroides_distasonis,LKT__s__Ruminococcus_Unclassified,4.362964559297935e-07
496,LKT__s__Blautia_Unclassified,LKT__s__Ruminococcus_Unclassified,7.049142657920002e-05
497,LKT__s__Escherichia_coli,LKT__s__Ruminococcus_Unclassified,1.42751249711401e-06
498,LKT__s__Ruminococcaceae_bacterium,LKT__s__Ruminococcus_Unclassified,6.8502823402840275e-09
499,LKT__f__Lachnospiraceae,LKT__s__Ruminococcus_Unclassified,0.0002065438575092
500,LKT__s__Bacteroides_caccae,LKT__s__Ruminococcus_Unclassified,2.8273511201038157e-06
501,LKT__s__Clostridiales_bacterium,LKT__s__Ruminococcus_Unclassified,0.0011152773699715
502,LKT__s__Blautia_obeum,LKT__s__Ruminococcus_Unclassified,2.3525895496556336e-05
503,LKT__s__Blautia_wexlerae,LKT__s__Ruminococcus_Unclassified,1.8700519023012808e-06
504,LKT__s__Alistipes_finegoldii,LKT__s__Ruminococcus_Unclassified,0.00040543494527740006
505,LKT__s__Cyclospora_cayetanensis,LKT__s__Ruminococcus_Unclassified,6.881843030718163e-05
506,LKT__k__Bacteria,LKT__s__Ruminococcus_Unclassified,4.671086898126394e-05
507,LKT__s__Gemmiger_formicilis,LKT__s__Ruminococcus_Unclassified,3.505609189311851e-07
508,LKT__s__Roseburia_faecis,LKT__s__Ruminococcus_Unclassified,0.000150606155006196
509,LKT__s__Dorea_longicatena,LKT__s__Ruminococcus_Unclassified,0.0006706042971164999
510,LKT__s__Anaerobutyricum_hallii,LKT__s__Ruminococcus_Unclassified,9.932032206993887e-06
511,LKT__p__Firmicutes,LKT__s__Ruminococcus_Unclassified,6.35019902101712e-05
512,LKT__s__Roseburia_intestinalis,LKT__s__Ruminococcus_Unclassified,0.0006207478291373001
513,LKT__s__Ruminococcus_flavefaciens,LKT__s__Ruminococcus_Unclassified,4.276345735743723e-06
514,LKT__g__Ruminococcus,LKT__s__Ruminococcus_Unclassified,0.00010375328546025818
515,LKT__s__Firmicutes_bacterium,LKT__s__Ruminococcus_Unclassified,1.279176647080972e-05
516,LKT__s__Eubacterium_siraeum,LKT__s__Ruminococcus_Unclassified,1.0471020277610197e-05
517,LKT__s__Bacteroides_faecis,LKT__s__Ruminococcus_Unclassified,8.679475651039278e-06
518,LKT__s__Clostridiaceae_bacterium,LKT__s__Ruminococcus_Unclassified,8.025814585982513e-06
519,LKT__s__Eubacteriaceae_bacterium,LKT__s__Ruminococcus_Unclassified,1.096882836050002e-05
520,LKT__s__Roseburia_inulinivorans,LKT__s__Ruminococcus_Unclassified,0.0002237433547582862
521,LKT__s__Flavonifractor_plautii,LKT__s__Ruminococcus_Unclassified,0.00021041824224150006
522,LKT__s__Odoribacter_splanchnicus,LKT__s__Ruminococcus_Unclassified,1.829957837069976e-05
523,LKT__s__Oscillibacter_Unclassified,LKT__s__Ruminococcus_Unclassified,0.0003370570097504
524,LKT__f__Ruminococcaceae,LKT__s__Ruminococcus_Unclassified,1.455348738089147e-08
525,LKT__s__Coprococcus_comes,LKT__s__Ruminococcus_Unclassified,9.024469378890322e-07
526,LKT__s__Lachnospira_eligens,LKT__s__Ruminococcus_Unclassified,0.00019472075497910002
527,LKT__s__Blautia_massiliensis,LKT__s__Ruminococcus_Unclassified,0.000104883727355975
528,LKT__s__Bacteroides_plebeius,LKT__s__Ruminococcus_Unclassified,5.6119612971199985e-05
529,LKT__s__Roseburia_hominis,LKT__s__Ruminococcus_Unclassified,1.4112356658305359e-05
530,LKT__s__Dorea_formicigenerans,LKT__s__Ruminococcus_Unclassified,8.94558214898271e-06
531,LKT__s__Enterocloster_clostridioformis,LKT__s__Ruminococcus_Unclassified,3.6672402953300004e-05
532,LKT__s__Butyricicoccus_Unclassified,LKT__s__Ruminococcus_Unclassified,8.838030746643527e-07
533,LKT__s__Fusicatenibacter_saccharivorans,LKT__s__Ruminococcus_Unclassified,7.064792932457395e-05
534,LKT__s__Bacteroides_finegoldii,LKT__s__Ruminococcus_Unclassified,1.7232753971336869e-06
535,LKT__g__Parabacteroides,LKT__s__Ruminococcus_Unclassified,9.367413939552591e-06
536,LKT__g__Blautia,LKT__s__Ruminococcus_Unclassified,8.70509766751e-05
537,LKT__s__Subdoligranulum_Unclassified,LKT__s__Ruminococcus_Unclassified,2.546816846163758e-05
538,LKT__s__Roseburia_Unclassified,LKT__s__Ruminococcus_Unclassified,0.0004078920422673
539,LKT__s__Clostridium_symbiosum,LKT__s__Ruminococcus_Unclassified,1.0342234227110616e-05
540,LKT__f__Clostridiaceae,LKT__s__Ruminococcus_Unclassified,3.6551163486e-05
